Campaign,Year,Season,Date,Observer,site,Habitat,Transect,Substrate,proportion
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,2,Synarea,0.08
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,2,Rubble,0.12
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,2,Sand,0.4
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,2,Stegastes Turf,0.16
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,2,Pavement,0.12
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,3,Montipora,0.02
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,3,Porites,0.06
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,3,Synarea,0.08
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,3,Turbinaria,0.06
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,3,Rubble,0.34
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,3,Sand,0.18
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,3,Stegastes Turf,0.16
6,2007,Mar,31/1/2007,Gerick Bergsma,Pihaena,Fringing reef,3,Pavement,0.1
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,1,Acropora,0.18
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,1,Fungia,0.04
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,1,Gardineroseris,0.02
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,1,Pocillopora,0.28
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,1,Dead coral,0.02
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,1,Halimeda,0.02
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,1,Rubble,0.06
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,1,Pavement,0.38
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,2,Acropora,0.34
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,2,Fungia,0.04
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,2,Pavona,0.02
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,2,Pocillopora,0.18
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,2,Porites,0.02
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,2,Synarea,0.02
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,2,Dead coral,0.02
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,2,Rubble,0.12
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,2,Pavement,0.24
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,3,Acropora,0.1
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,3,Fungia,0.04
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,3,Leptastrea,0.02
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,3,Millepora,0.02
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,3,Astreopora,0.02
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,3,Montipora,0.02
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,3,Pocillopora,0.3
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,3,Porites,0.02
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,3,Dead coral,0.04
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,3,Sand,0.04
6,2007,Mar,31/1/2007,Yannick Chancerelle,Pihaena,Outer slope,3,Pavement,0.38
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,1,Montipora,0.38
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,1,Pocillopora,0.02
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,1,Porites,0.04
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,1,Napopora,0.04
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,1,Halimeda,0.02
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,1,Sand,0.24
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,1,Pavement,0.26
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,2,Montipora,0.02
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,2,Pocillopora,0.02
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,2,Porites,0.1
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,2,Rubble,0.1
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,2,Sand,0.68
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,2,Pavement,0.08
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,3,Montipora,0.14
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,3,Porites,0.06
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,3,Rubble,0.18
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,3,Sand,0.48
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,3,Stegastes Turf,0.04
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Barrier reef,3,Pavement,0.1
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,1,Montipora,0.04
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,1,Pocillopora,0.02
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,1,Cyanophycea,0.44
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,1,Rubble,0.12
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,1,Sand,0.14
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,1,Stegastes Turf,0.18
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,1,Pavement,0.06
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,2,Montipora,0.02
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,2,Pocillopora,0.02
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,2,Synarea,0.02
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,2,Cyanophycea,0.46
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,2,Halimeda,0.02
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,2,Turbinaria,0.1
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,2,Rubble,0.02
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,2,Sand,0.22
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,2,Stegastes Turf,0.12
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,3,Montipora,0.12
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,3,Cyanophycea,0.06
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,3,Sand,0.78
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,3,Stegastes Turf,0.02
6,2007,Mar,3/2/2007,Gerick Bergsma,Taotaha,Fringing reef,3,Pavement,0.02
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,1,Acropora,0.08
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,1,Montipora,0.04
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,1,Pocillopora,0.14
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,1,Halimeda,0.04
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,1,Rubble,0.04
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,1,Sand,0.02
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,1,Pavement,0.64
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,2,Acropora,0.02
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,2,Millepora,0.04
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,2,Astreopora,0.02
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,2,Pocillopora,0.12
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,2,Halimeda,0.02
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,2,Rubble,0.06
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,2,Sand,0.02
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,2,Pavement,0.7
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,3,Acropora,0.16
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,3,Astreopora,0.1
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,3,Astreopora,0.02
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,3,Montipora,0.04
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,3,Pocillopora,0.16
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,3,Halimeda,0.04
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,3,Rubble,0.06
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,3,Sand,0.04
6,2007,Mar,2/2/2007,Yannick Chancerelle,Taotaha,Outer slope,3,Pavement,0.38
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,1,Astreopora,0.02
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,1,Montipora,0.04
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,1,Pavona,0.02
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,1,Pocillopora,0.06
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,1,Porites,0.08
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,1,Napopora,0.02
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,1,Synarea,0.12
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,1,Sand,0.4
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,1,Stegastes Turf,0.2
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,1,Pavement,0.04
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,2,Montipora,0.1
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,2,Porites,0.12
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,2,Napopora,0.02
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,2,Rubble,0.26
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,2,Sand,0.44
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,2,Stegastes Turf,0.02
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,2,Pavement,0.04
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,3,Acropora,0.04
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,3,Montipora,0.16
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,3,Pavona,0.02
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,3,Pocillopora,0.1
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,3,Porites,0.06
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,3,Napopora,0.04
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,3,Synarea,0.16
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,3,Sand,0.26
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,3,Stegastes Turf,0.12
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Barrier reef,3,Pavement,0.04
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,1,Acropora,0.1
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,1,Pavona,0.14
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,1,Halimeda,0.02
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,1,Turbinaria,0.06
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,1,Rubble,0.16
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,1,Sand,0.24
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,1,Stegastes Turf,0.18
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,1,Pavement,0.1
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,2,Acropora,0.38
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,2,Synarea,0.04
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,2,Halimeda,0.06
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,2,Turbinaria,0.04
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,2,Rubble,0.22
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,2,Sand,0.1
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,2,Stegastes Turf,0.12
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,2,Pavement,0.04
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,3,Acropora,0.66
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,3,Montipora,0.02
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,3,Rubble,0.06
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,3,Sand,0.22
6,2007,Mar,2/2/2007,Gerick Bergsma,Temae,Fringing reef,3,Pavement,0.04
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,1,Acropora,0.16
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,1,Montipora,0.02
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,1,Pocillopora,0.16
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,1,Dead coral,0.04
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,1,Macroalgae,0.02
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,1,Halimeda,0.04
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,1,Rubble,0.08
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,1,Sand,0.04
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,1,Pavement,0.44
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,2,Acropora,0.26
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,2,Montipora,0.02
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,2,Pocillopora,0.22
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,2,Porites,0.02
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,2,Psammocora,0.02
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,2,Dead coral,0.02
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,2,Halimeda,0.02
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,2,Rubble,0.1
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,2,Pavement,0.32
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,3,Acropora,0.1
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,3,Pocillopora,0.22
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,3,Dead coral,0.04
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,3,Rubble,0.26
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,3,Sand,0.04
6,2007,Mar,5/2/2007,Yannick Chancerelle,Temae,Outer slope,3,Pavement,0.34
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,1,Montipora,0.08
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,1,Porites,0.1
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,1,Cyanophycea,0.04
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,1,Halimeda,0.02
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,1,Rubble,0.3
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,1,Sand,0.28
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,1,Pavement,0.18
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,2,Montipora,0.1
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,2,Porites,0.08
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,2,Synarea,0.04
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,2,Boodlea,0.02
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,2,Rubble,0.16
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,2,Sand,0.58
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,2,Pavement,0.02
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,3,Montipora,0.02
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,3,Porites,0.08
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,3,Dead coral,0.06
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,3,Rubble,0.28
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Barrier reef,3,Sand,0.56
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,1,Montipora,0.04
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,1,Pocillopora,0.08
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,1,Synarea,0.04
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,1,Dead coral,0.08
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,1,Cyanophycea,0.1
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,1,Halimeda,0.02
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,1,Rubble,0.04
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,1,Sand,0.46
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,1,Stegastes Turf,0.14
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,2,Montipora,0.16
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,2,Porites,0.04
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,2,Cyanophycea,0.16
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,2,Dictyota,0.02
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,2,Halimeda,0.02
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,2,Rubble,0.12
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,2,Sand,0.44
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,2,Stegastes Turf,0.02
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,2,Pavement,0.02
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,3,Acropora,0.02
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,3,Montipora,0.2
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,3,Rubble,0.08
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,3,Sand,0.6
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,3,Stegastes Turf,0.08
6,2007,Mar,30/1/2007,Gerick Bergsma,Tetaiuo,Fringing reef,3,Pavement,0.02
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,1,Acropora,0.2
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,1,Astreopora,0.02
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,1,Pocillopora,0.14
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,1,Porites,0.08
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,1,Dead coral,0.02
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,1,Rubble,0.14
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,1,Pavement,0.4
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,2,Acropora,0.06
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,2,Millepora,0.04
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,2,Astreopora,0.02
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,2,Montipora,0.02
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,2,Pavona,0.02
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,2,Pocillopora,0.22
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,2,Porites,0.06
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,2,Dead coral,0.04
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,2,Rubble,0.08
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,2,Pavement,0.44
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,3,Acropora,0.06
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,3,Leptastrea,0.02
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,3,Millepora,0.04
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,3,Montipora,0.04
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,3,Pavona,0.02
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,3,Pocillopora,0.16
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,3,Porites,0.14
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,3,Dead coral,0.02
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,3,Rubble,0.08
6,2007,Mar,30/1/2007,Yannick Chancerelle,Tetaiuo,Outer slope,3,Pavement,0.42
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,1,Acropora,0.02
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,1,Pocillopora,0.08
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,1,Porites,0.12
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,1,Synarea,0.12
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,1,Halimeda,0.02
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,1,Rubble,0.02
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,1,Sand,0.42
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,1,Stegastes Turf,0.06
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,1,Pavement,0.14
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,2,Porites,0.12
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,2,Synarea,0.02
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,2,Rubble,0.04
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,2,Sand,0.56
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,2,Stegastes Turf,0.12
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,2,Pavement,0.14
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,3,Acropora,0.02
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,3,Montipora,0.02
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,3,Pocillopora,0.04
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,3,Porites,0.12
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,3,Synarea,0.08
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,3,Halimeda,0.02
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,3,Rubble,0.08
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,3,Sand,0.48
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Barrier reef,3,Pavement,0.14
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Fringing reef,1,Montipora,0.08
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Fringing reef,1,Pocillopora,0.12
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Fringing reef,1,Porites,0.02
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Fringing reef,1,Synarea,0.12
6,2007,Mar,31/1/2007,Gerick Bergsma,Tiahura,Fringing reef,1,Turbinaria,0.02
